geo,hpi_index,hpi_growth,air_passengers,net_migration_rate,immigration,emigration,gdp_pc_growth,unemployment_rate,inflation_hicp,population,long_rate,year,net_migration_level,immigration_rate_per_1000,emigration_rate_per_1000,net_migration_level_per_1000,log_hpi,log_air_passengers,log_population,dlog_hpi,air_growth,pop_growth,L1_hpi_growth,L1_dlog_hpi,L1_net_migration_rate,L1_net_migration_level_per_1000,L1_immigration_rate_per_1000,L1_emigration_rate_per_1000,L1_air_growth,L1_gdp_pc_growth,L1_unemployment_rate,L1_inflation_hicp,L1_long_rate,L1_pop_growth,post_2020,post_2022
LU,,,,,,,,,,,,1956,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1957,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1958,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1959,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1960,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1961,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1962,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1963,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1964,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1965,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1966,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1967,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1969,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1970,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1971,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1972,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1973,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1974,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1975,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1976,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1977,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1978,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1979,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1980,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1981,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1982,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1983,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,,1984,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,9.51,1985,,,,,,,,,,,,,,,,,,,,,,,0,0
LU,,,,,,,,,,,8.6,1986,,,,,,,,,,,,,,,,,,,,,9.51,,0,0
LU,,,,,,,,,,,7.97,1987,,,,,,,,,,,,,,,,,,,,,8.6,,0,0
LU,,,,,,,,,,,7.18,1988,,,,,,,,,,,,,,,,,,,,,7.97,,0,0
LU,,,,,,,,,,,7.7,1989,,,,,,,,,,,,,,,,,,,,,7.18,,0,0
LU,,,,,,,,,,,8.52,1990,,,,,,,,,,,,,,,,,,,,,7.7,,0,0
LU,,,,,,,,,,,8.16,1991,,,,,,,,,,,,,,,,,,,,,8.52,,0,0
LU,,,,,,,,,,,7.91,1992,,,,,,,,,,,,,,,,,,,,,8.16,,0,0
LU,,,,,,,,,,,6.5,1993,,,,,,,,,,,,,,,,,,,,,7.91,,0,0
LU,,,,,,,,,,,7.15,1994,,,,,,,,,,,,,,,,,,,,,6.5,,0,0
LU,,,,,,,,,,,7.23,1995,,,,,,,,,,,,,,,,,,,,,7.15,,0,0
LU,,,,,,,,,1.2,,6.32,1996,,,,,,,,,,,,,,,,,,,,,7.23,,0,0
LU,,,,,,,,,1.4,,5.6,1997,,,,,,,,,,,,,,,,,,,,1.2,6.32,,0,0
LU,,,,,,,,,1.0,,4.73,1998,,,,,,,,,,,,,,,,,,,,1.4,5.6,,0,0
LU,,,,,,,,,1.0,,4.66,1999,,,,,,,,,,,,,,,,,,,,1.0,4.73,,0,0
LU,,,,,,,,,3.8,,5.52,2000,,,,,,,,,,,,,,,,,,,,1.0,4.66,,0,0
LU,,,,,,,,,2.4,,4.86,2001,,,,,,,,,,,,,,,,,,,,3.8,5.52,,0,0
LU,,,,,,,,,2.1,,4.7,2002,,,,,,,,,,,,,,,,,,,,2.4,4.86,,0,0
LU,,,,,,,,,2.5,,3.32,2003,,,,,,,,,,,,,,,,,,,,2.1,4.7,,0,0
LU,,,1509069.0,,,,,,3.2,,2.84,2004,,,,,,14.227003462350723,,,,,,,,,,,,,,2.5,3.32,,0,0
LU,,,1538152.0,,,,,,3.8,,2.41,2005,,,,,,14.246092253813293,,,1.9088791462570143,,,,,,,,,,,3.2,2.84,,0,0
LU,,,1597404.0,,,,,,3.0,,3.3,2006,,,,,,14.283890369531402,,,3.7798115718109315,,,,,,,,1.9088791462570143,,,3.8,2.41,,0,0
LU,74.42,,1634465.0,,,,,,2.7,,4.46,2007,,,,,4.309724722918476,14.306826091640904,,,2.2935722109501455,,,,,,,,3.7798115718109315,,,3.0,3.3,,0,0
LU,76.91,3.3,1713217.0,,,,,,4.1,,4.61,2008,,,,,4.342635907068963,14.353883447625323,,3.291118415048633,4.70573559844194,,,,,,,,2.2935722109501455,,,2.7,4.46,,0,0
LU,76.02,-1.2,1535261.0,,,,,5.1,0.0,,4.23,2009,,,,,4.330996463561102,14.244210957122824,,-1.1639443507860392,-10.967249050249883,,3.3,3.291118415048633,,,,,4.70573559844194,,,4.1,4.61,,0,0
LU,80.14,5.4,1613696.0,,,,,4.4,2.8,,3.17,2010,,,,,4.383775105207999,14.294037758150887,,5.27786416468965,4.982680102806292,,-1.2,-1.1639443507860392,,,,,-10.967249050249883,,5.1,0.0,4.23,,0,0
LU,83.09,3.7,1836780.0,,,,,4.9,3.7,,2.92,2011,,,,,4.41992435767689,14.423524596546361,,3.6149252468891113,12.948683839547392,,5.4,5.27786416468965,,,,,4.982680102806292,,4.4,2.8,3.17,,0,0
LU,86.58,4.2,1893991.0,,,,,5.1,2.9,,1.82,2012,,,,,4.461068842013835,14.45419680086893,,4.114448433694484,3.0672204322568675,,3.7,3.6149252468891113,,,,,12.948683839547392,,4.9,3.7,2.92,,0,0
LU,90.89,5.0,2169327.0,19.0,21098.0,10750.0,,5.9,1.7,,1.85,2013,10348.0,,,,4.509649984130679,14.589927539164982,,4.858114211684406,13.573073829605242,,4.2,4.114448433694484,,,,,3.0672204322568675,,5.1,2.9,1.82,,0,0
LU,94.88,4.4,2433966.0,19.9,22332.0,11283.0,0.2,5.9,0.7,549680.0,1.34,2014,11049.0,40.62727405035657,20.52648813855334,20.10078591180323,4.552612935249416,14.705032583656367,13.217091569704957,4.2962951118736825,11.510504449138459,,5.0,4.858114211684406,19.0,,,,13.573073829605242,,5.9,1.7,1.85,,0,0
LU,100.0,5.4,2651751.0,19.6,23803.0,12644.0,0.3,6.7,0.1,562958.0,0.37,2015,11159.0,42.28201748620679,22.459934844162444,19.822082642044347,4.605170185988092,14.790730734477101,13.240960303983842,5.255725073867623,8.56981508207344,2.386873427888503,4.4,4.2962951118736825,19.9,20.10078591180323,40.62727405035657,20.52648813855334,11.510504449138459,0.2,5.9,0.7,1.34,,0,0
LU,106.01,6.0,2984242.0,16.2,22888.0,13442.0,2.3,6.3,0.0,576249.0,0.25,2016,9446.0,39.718940943932225,23.32672160819368,16.392219335738545,4.663533429285006,14.908856336213137,13.264295137933573,5.836324329691411,11.812560173603615,2.3334833949730793,5.4,5.255725073867623,19.6,19.822082642044347,42.28201748620679,22.459934844162444,8.56981508207344,0.3,6.7,0.1,0.37,2.386873427888503,0,0
LU,111.96,5.6,3554730.0,15.8,24379.0,13831.0,-0.9,5.5,2.1,590667.0,0.54,2017,10548.0,41.27367873945895,23.415901006827873,17.857777732631074,4.718141664647253,15.083789668968091,13.28900768581298,5.4608235362247015,17.49333327549536,2.47125478794068,6.0,5.836324329691411,16.2,16.392219335738545,39.718940943932225,23.32672160819368,11.812560173603615,2.3,6.3,0.0,0.25,2.3334833949730793,0,0
LU,119.86,7.1,3988804.0,16.3,24644.0,13985.0,-0.4,5.6,2.0,602005.0,0.56,2018,10659.0,40.93653707195123,23.230704063919735,17.705833008031497,4.786324395030039,15.19900199455879,13.308021029904307,6.818273038278644,11.521232559069894,1.9013344091327156,5.6,5.4608235362247015,15.8,17.857777732631074,41.27367873945895,23.415901006827873,17.49333327549536,-0.9,5.5,2.1,0.54,2.47125478794068,0,0
LU,131.99,10.1,4365569.0,16.6,26668.0,15593.0,0.6,5.6,1.6,613894.0,-0.12,2019,11075.0,43.44072429442217,25.400150514583952,18.040573779838212,4.882726162140863,15.289259093857718,13.327577553789068,9.640176711082393,9.025709929892756,1.9556523884761035,7.1,6.818273038278644,16.3,17.705833008031497,40.93653707195123,23.230704063919735,11.521232559069894,-0.4,5.6,2.0,0.56,1.9013344091327156,0,0
LU,151.12,14.5,1426310.0,10.7,22490.0,14870.0,-2.0,6.8,0.0,626108.0,-0.41,2020,7620.0,35.920320455895784,23.749896184044925,12.170424271850862,5.0180742231932545,14.17060124763466,13.34727815916335,13.534806105239117,-111.86578462230568,1.9700605374282532,10.1,9.640176711082393,16.6,18.040573779838212,43.44072429442217,25.400150514583952,9.025709929892756,0.6,5.6,1.6,-0.12,1.9556523884761035,1,0
LU,172.15,13.9,2002903.0,13.2,25335.0,15959.0,5.3,5.3,3.5,634730.0,-0.36,2021,9376.0,39.91460936146078,25.14297417799694,14.771635183463834,5.148366189784533,14.510108186116351,13.360954990602622,13.029196659127873,33.95069384816907,1.3676831439271453,14.5,13.534806105239117,10.7,12.170424271850862,35.920320455895784,23.749896184044925,-111.86578462230568,-2.0,6.8,0.0,-0.41,1.9700605374282532,1,0
LU,188.6,9.6,4057247.0,20.5,31433.0,17227.0,-3.2,4.6,8.2,645397.0,1.73,2022,14206.0,48.70335622880181,26.692098041980362,22.011258186821447,5.239628370199357,15.216015222760761,13.377620910309059,9.126218041482392,70.59070366444101,1.6665919706436938,13.9,13.029196659127873,13.2,14.771635183463834,39.91460936146078,25.14297417799694,33.95069384816907,5.3,5.3,3.5,-0.36,1.3676831439271453,1,1
LU,171.48,-9.1,4791916.0,14.0,26964.0,16588.0,-1.8,5.2,2.9,660809.0,2.97,2023,10376.0,40.804528994005835,25.102563675736864,15.701965318268972,5.144466641729776,15.382440889408425,13.401220120950878,-9.51617284695807,16.642566664766356,2.359921064181947,9.6,9.126218041482392,20.5,22.011258186821447,48.70335622880181,26.692098041980362,70.59070366444101,-3.2,4.6,8.2,1.73,1.6665919706436938,1,1
LU,162.5,-5.2,5147854.0,11.7,25725.0,16444.0,-1.2,6.4,2.3,672050.0,2.76,2024,9281.0,38.278401904620196,24.468417528457703,13.809984376162488,5.090678001769792,15.454090486767626,13.418088021499294,-5.378863995998451,7.164959735920107,1.6867900548415804,-9.1,-9.51617284695807,14.0,15.701965318268972,40.804528994005835,25.102563675736864,16.642566664766356,-1.8,5.2,2.9,2.97,2.359921064181947,1,1
LU,,,5300525.0,,,,,,2.5,681973.0,2.90111,2025,,,,,,15.483316430220343,13.432745346599102,,2.922594345271712,1.4657325099808105,-5.2,-5.378863995998451,11.7,13.809984376162488,38.278401904620196,24.468417528457703,7.164959735920107,-1.2,6.4,2.3,2.76,1.6867900548415804,1,1
LV,,,,,,,,,,,,1949,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1950,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1951,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1952,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1953,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1954,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1955,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1956,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1957,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1958,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1959,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1960,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1961,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1962,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1963,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1964,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1965,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1966,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1967,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1969,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1970,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1971,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1972,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1973,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1974,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1975,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1976,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1977,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1978,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1979,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1980,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1981,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1982,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1983,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1984,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1985,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1986,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1987,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1988,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1989,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1991,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1992,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1993,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1994,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1995,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,,,,1996,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,8.1,,,1997,,,,,,,,,,,,,,,,,,,,,,,0,0
LV,,,,,,,,,4.3,,,1998,,,,,,,,,,,,,,,,,,,,8.1,,,0,0
LV,,,,,,,,,2.1,,,1999,,,,,,,,,,,,,,,,,,,,4.3,,,0,0
LV,,,,,,,,,2.6,,,2000,,,,,,,,,,,,,,,,,,,,2.1,,,0,0
LV,,,,,,,,,2.5,,7.57,2001,,,,,,,,,,,,,,,,,,,,2.6,,,0,0
LV,,,,,,,,,2.0,,5.41,2002,,,,,,,,,,,,,,,,,,,,2.5,7.57,,0,0
LV,,,,,,,,,2.9,,4.9,2003,,,,,,,,,,,,,,,,,,,,2.0,5.41,,0,0
LV,,,1056041.0,,,,,,6.2,,4.86,2004,,,,,,13.870037568252219,,,,,,,,,,,,,,2.9,4.9,,0,0
LV,,,1872040.0,,,,,,6.9,,3.88,2005,,,,,,14.44253930331276,,,57.250173506054125,,,,,,,,,,,6.2,4.86,,0,0
LV,104.48,,2488065.0,,,,,,6.6,,4.13,2006,,,,,4.648995665528121,14.727015857901874,,,28.44765545891139,,,,,,,,57.250173506054125,,,6.9,3.88,,0,0
LV,142.37,36.3,3155771.0,,,,,,10.1,,5.28,2007,,,,,4.958429302625654,14.964743398112494,,30.943363709753324,23.77275402106207,,,,,,,,28.44765545891139,,,6.6,4.13,,0,0
LV,143.94,1.1,3687329.0,,,,,,15.3,,6.43,2008,,,,,4.9693965460796585,15.120412905673602,,1.096724345400446,15.566950756110742,,36.3,30.943363709753324,,,,,23.77275402106207,,,10.1,5.28,,0,0
LV,90.24,-37.3,4062704.0,,,,,17.7,3.3,,12.36,2009,,,,,4.502472787749749,15.217359319743995,,-46.69237583299095,9.694641407039306,,1.1,1.096724345400446,,,,,15.566950756110742,,,15.3,6.43,,0,0
LV,80.35,-11.0,4655898.0,,,,,19.7,-1.2,,10.34,2010,,,,,4.386392092183521,15.35364536093695,,-11.608069556622791,13.628604119295495,,-37.3,-46.69237583299095,,,,,9.694641407039306,,17.7,3.3,12.36,,0,0
LV,88.73,10.4,5098360.0,,,,,16.3,4.2,,5.91,2011,,,,,4.485598050847247,15.444429477352825,,9.920595866372572,9.078411641587536,,-11.0,-11.608069556622791,,,,,13.628604119295495,,19.7,-1.2,10.34,,0,0
LV,91.36,3.0,4754530.0,,,,,15.1,2.3,,4.57,2012,,,,,4.5148077459077,15.374608405753486,,2.9209695060453456,-6.9821071599339035,,10.4,9.920595866372572,,,,,9.078411641587536,,16.3,4.2,5.91,,0,0
LV,97.62,6.9,4782257.0,-7.1,8299.0,22561.0,,11.9,0.0,,3.34,2013,-14262.0,,,,4.5810823904590015,15.380423168759974,,6.6274644551301165,0.5814763006487311,,3.0,2.9209695060453456,,,,,-6.9821071599339035,,15.1,2.3,4.57,,0,0
LV,103.48,6.0,4802282.0,-4.3,10365.0,19017.0,3.0,10.9,0.7,2001468.0,2.51,2014,-8652.0,5.178698835055069,9.501525880004078,-4.322827044949007,4.639378357317828,15.384601779570088,14.509391469277963,5.829596685882699,0.41786108101149466,,6.9,6.6274644551301165,-7.1,,,,0.5814763006487311,,11.9,0.0,3.34,,0,0
LV,100.0,-3.4,5145856.0,-5.4,9479.0,20119.0,4.7,9.9,0.2,1986096.0,0.96,2015,-10640.0,4.7726796690593005,10.129923226269021,-5.357243557209722,4.605170185988092,15.45370228853296,14.501681460787573,-3.4208171329736636,6.910050896287068,-0.7710008490390052,6.0,5.829596685882699,-4.3,-4.322827044949007,5.178698835055069,9.501525880004078,0.41786108101149466,3.0,10.9,0.7,2.51,,0,0
LV,108.49,8.5,5384160.0,-6.2,8345.0,20574.0,3.5,9.7,0.1,1968957.0,0.53,2016,-12229.0,4.238284533384935,10.449187056903732,-6.210902523518797,4.686658002834359,15.49897186754716,14.4930145188861,8.148781684626716,4.5269579014201256,-0.8666941901472214,-3.4,-3.4208171329736636,-5.4,-5.357243557209722,4.7726796690593005,10.129923226269021,6.910050896287068,4.7,9.9,0.2,0.96,-0.7710008490390052,0,0
LV,118.01,8.8,6077854.0,-4.0,9916.0,17724.0,4.4,8.7,2.9,1950116.0,0.83,2017,-7808.0,5.084825723187748,9.088690108690969,-4.003864385503221,4.770769366637658,15.620162231110806,14.483399415950124,8.411136380329864,12.119036356364532,-0.9615102935976338,8.5,8.148781684626716,-6.2,-6.210902523518797,4.238284533384935,10.449187056903732,4.5269579014201256,3.5,9.7,0.1,0.53,-0.8666941901472214,0,0
LV,129.3,9.6,7037070.0,-2.5,10909.0,15814.0,5.1,7.4,2.6,1934379.0,0.9,2018,-4905.0,5.639535995789863,8.175233498709405,-2.5356975029195414,4.8621352857778115,15.766702448319986,14.475296902704333,9.13659191401539,14.654021720918031,-0.8102513245791698,8.8,8.411136380329864,-4.0,-4.003864385503221,5.084825723187748,9.088690108690969,12.119036356364532,4.4,8.7,2.9,0.83,-0.9615102935976338,0,0
LV,140.88,9.0,7785726.0,-1.8,11223.0,14583.0,1.4,6.3,2.7,1919968.0,0.34,2019,-3360.0,5.845409923498725,7.59543909065151,-1.750029167152786,4.94790846418795,15.867802615164184,14.467819077198406,8.577317841013876,10.110016684419776,-0.7477825505926461,9.6,9.13659191401539,-2.5,-2.5356975029195414,5.639535995789863,8.175233498709405,14.654021720918031,5.1,7.4,2.6,0.9,-0.8102513245791698,0,0
LV,145.77,3.5,1995133.0,-1.7,8840.0,11990.0,-2.8,8.1,0.1,1907675.0,-0.06,2020,-3150.0,4.6339130092914145,6.2851376675796455,-1.6512246582882306,4.982030037085921,14.506221272750643,14.461395781051873,3.4121572897970687,-136.15813424135405,-0.642329614653292,9.0,8.577317841013876,-1.8,-1.750029167152786,5.845409923498725,7.59543909065151,10.110016684419776,1.4,6.3,2.7,0.34,-0.7477825505926461,1,0
LV,161.65,10.9,2336134.0,-0.2,12689.0,12975.0,7.9,7.6,3.2,1893223.0,0.0,2021,-286.0,6.702327195475652,6.853392336771738,-0.1510651412960861,5.0854335041714425,14.664007984298758,14.453791225683304,10.34034670855215,15.778671154811441,-0.7604555368569521,3.5,3.4121572897970687,-1.7,-1.6512246582882306,4.6339130092914145,6.2851376675796455,-136.15813424135405,-2.8,8.1,0.1,-0.06,-0.642329614653292,1,0
LV,184.01,13.8,5368369.0,11.7,38708.0,16680.0,1.8,6.9,17.2,1875757.0,2.27,2022,22028.0,20.63593525174103,8.892409837734846,11.743525414006184,5.214990103958283,15.496034695956666,14.44452286924161,12.955659978684064,83.20267116579086,-0.9268356441694436,10.9,10.34034670855215,-0.2,-0.1510651412960861,6.702327195475652,6.853392336771738,15.778671154811441,7.9,7.6,3.2,0.0,-0.7604555368569521,1,1
LV,190.89,3.7,6618744.0,-1.7,18710.0,16295.0,-0.7,6.5,9.1,1892103.0,3.83,2023,2415.0,9.88846801680458,8.612110440076465,1.2763575767281168,5.2516973459128105,15.705416181815862,14.453199466858472,3.6707241954527348,20.938148585919514,0.8676597616862125,13.8,12.955659978684064,11.7,11.743525414006184,20.63593525174103,8.892409837734846,83.20267116579086,1.8,6.9,17.2,2.27,-0.9268356441694436,1,1
LV,198.9,4.2,7099828.0,-2.5,14701.0,18937.0,0.9,6.9,1.3,1875316.0,3.29,2024,-4236.0,7.839212164776496,10.098031478428169,-2.2588193136516725,5.292802185859927,15.775581116365993,14.444287736519835,4.110483994711611,7.016493455013162,-0.8911730338637014,3.7,3.6707241954527348,-1.7,1.2763575767281168,9.88846801680458,8.612110440076465,20.938148585919514,-0.7,6.5,9.1,3.83,0.8676597616862125,1,1
LV,,,7098121.0,,,,3.6,,3.8,1856932.0,3.27045,2025,,,,,,15.775340659098788,14.43443622146298,,-0.024045726720522964,-0.985151505685522,4.2,4.110483994711611,-2.5,-2.2588193136516725,7.839212164776496,10.098031478428169,7.016493455013162,0.9,6.9,1.3,3.29,-0.8911730338637014,1,1
MT,,,,,,,,,,,,1949,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1950,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1951,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1952,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1953,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1954,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1955,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1956,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1957,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1958,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1959,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1960,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1961,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1962,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1963,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1964,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1965,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1966,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1967,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1969,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1970,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1971,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1972,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1973,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1974,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1975,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1976,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1977,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1978,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1979,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1980,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1981,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1982,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1983,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1984,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1985,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1986,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1987,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1988,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1989,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1991,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1992,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1993,,,,,,,,,,,,,,,,,,,,,,,0,0
MT,,,,,,,,,,,,1994,,,,,,,,,,,,,,,,,,,,,,,0,0
