geo,time_period,hpi_index,hpi_qoq_growth_eurostat,air_passengers,period,year,quarter,log_hpi,log_air_passengers,dlog_hpi_qoq,hpi_yoy,air_qoq,air_yoy,L1_air_qoq,L2_air_qoq,L1_air_yoy,L2_air_yoy,L1_hpi_yoy,L2_hpi_yoy,L1_dlog_hpi_qoq,L2_dlog_hpi_qoq,period_str,quarter_end,post_2020q1,pandemic_shock
HU,2018-Q4,152.32,2.6,3634994.0,2018Q4,2018,4,5.025983571043055,15.106118018329413,2.546595513508443,14.348472468267381,-22.220721057632886,10.442120299179969,13.567205962548812,26.579542346123297,12.776883890974666,12.761315069132806,13.853702113518462,12.733595741515735,4.103527517033534,2.7529568675848104,2018Q4,2018-12-31 23:59:59.999999999,0,0
HU,2019-Q1,165.03,8.3,3236913.0,2019Q1,2019,1,5.106127275555476,14.990130655809475,8.014370451242137,17.417450349368924,-11.598736251993813,6.32729099904541,-22.220721057632886,13.567205962548812,10.442120299179969,12.776883890974666,14.348472468267381,13.853702113518462,2.546595513508443,4.103527517033534,2019Q1,2019-03-31 23:59:59.999999999,0,0
HU,2019-Q2,170.54,3.3,4368097.0,2019Q2,2019,2,5.138969873313903,15.289838003120014,3.284259775842724,17.948753257626837,29.970734731053916,9.718483383976029,-11.598736251993813,-22.220721057632886,6.32729099904541,10.442120299179969,17.417450349368924,14.348472468267381,8.014370451242137,2.546595513508443,2019Q2,2019-06-30 23:59:59.999999999,0,0
HU,2019-Q3,173.22,1.6,4904876.0,2019Q3,2019,3,5.1545624629028985,15.40574037033585,1.5592589588995232,15.404484699492826,11.590236721583658,7.741514143010875,29.970734731053916,-11.598736251993813,9.718483383976029,6.32729099904541,17.948753257626837,17.417450349368924,3.284259775842724,8.014370451242137,2019Q3,2019-09-30 23:59:59.999999999,0,0
HU,2019-Q4,171.88,-0.8,4190864.0,2019Q4,2019,4,5.146796558906795,15.248417475891536,-0.7765903996103773,12.081298786374006,-15.73228944443148,14.229945756212281,11.590236721583658,29.970734731053916,7.741514143010875,9.718483383976029,15.404484699492826,17.948753257626837,1.5592589588995232,3.284259775842724,2019Q4,2019-12-31 23:59:59.999999999,0,0
HU,2020-Q1,178.74,4.0,2857660.0,2020Q1,2020,1,5.185932235953246,14.865513666084428,3.9135677046450823,7.980496039776952,-38.29038098071074,-12.461698972504642,-15.73228944443148,11.590236721583658,14.229945756212281,7.741514143010875,12.081298786374006,15.404484699492826,-0.7765903996103773,1.5592589588995232,2020Q1,2020-03-31 23:59:59.999999999,1,1
HU,2020-Q2,174.9,-2.1,118121.0,2020Q2,2020,2,5.164214382024556,11.679464801788836,-2.17178539286893,2.524450871065298,-318.6048864295593,-361.0373201331179,-38.29038098071074,-15.73228944443148,-12.461698972504642,14.229945756212281,7.980496039776952,12.081298786374006,3.9135677046450823,-0.7765903996103773,2020Q2,2020-06-30 23:59:59.999999999,1,1
HU,2020-Q3,181.59,3.8,806317.0,2020Q3,2020,3,5.201751398571705,13.600232244414634,3.7537016547148916,4.718893566880666,192.0767442625799,-180.55081259212162,-318.6048864295593,-38.29038098071074,-361.0373201331179,-12.461698972504642,2.524450871065298,7.980496039776952,-2.17178539286893,3.9135677046450823,2020Q3,2020-09-30 23:59:59.999999999,1,1
HU,2020-Q4,179.08,-1.4,180589.0,2020Q4,2020,4,5.187832633372765,12.103979010025885,-1.3918765198940086,4.103607446597035,-149.62532343887494,-314.4438465865651,192.0767442625799,-318.6048864295593,-180.55081259212162,-361.0373201331179,4.718893566880666,2.524450871065298,3.7537016547148916,-2.17178539286893,2020Q4,2020-12-31 23:59:59.999999999,1,1
HU,2021-Q1,195.95,9.4,182216.0,2021Q1,2021,1,5.27785952464564,12.112948075539698,9.0026891272875,9.192728869239453,0.896906551381349,-275.25655905447303,-149.62532343887494,192.0767442625799,-314.4438465865651,-180.55081259212162,4.103607446597035,4.718893566880666,-1.3918765198940086,3.7537016547148916,2021Q1,2021-03-31 23:59:59.999999999,1,1
HU,2021-Q2,204.4,4.3,414959.0,2021Q2,2021,2,5.320078858329549,12.935934999151547,4.221933368390918,15.5864476304993,82.29869236118486,125.64701973627112,0.896906551381349,-149.62532343887494,-275.25655905447303,-314.4438465865651,9.192728869239453,4.103607446597035,9.0026891272875,-1.3918765198940086,2021Q2,2021-06-30 23:59:59.999999999,1,1
HU,2021-Q3,211.94,3.7,1907023.0,2021Q3,2021,3,5.35630321574669,14.461053945338351,3.622435741714103,15.455181717498512,152.51189461868046,86.08217009237168,82.29869236118486,0.896906551381349,125.64701973627112,-275.25655905447303,15.5864476304993,9.192728869239453,4.221933368390918,9.0026891272875,2021Q3,2021-09-30 23:59:59.999999999,1,1
HU,2021-Q4,219.86,3.7,2161171.0,2021Q4,2021,4,5.392990980150718,14.586160762390799,3.6687764404027767,20.515834677795297,12.510681705244764,248.21817523649142,152.51189461868046,82.29869236118486,86.08217009237168,125.64701973627112,15.455181717498512,15.5864476304993,3.622435741714103,4.221933368390918,2021Q4,2021-12-31 23:59:59.999999999,1,1
HU,2022-Q1,241.42,9.8,1994935.0,2022Q1,2022,1,5.486538155272981,14.50612202632168,9.354717512226252,20.86786306273405,-8.00387360691186,239.31739507819822,12.510681705244764,152.51189461868046,248.21817523649142,86.08217009237168,20.515834677795297,15.455181717498512,3.6687764404027767,3.622435741714103,2022Q1,2022-03-31 23:59:59.999999999,1,0
HU,2022-Q2,255.23,5.7,3356485.0,2022Q2,2022,2,5.542165099420538,15.026404853410096,5.562694414755764,22.208624109098896,52.028282708841544,209.0469854258549,-8.00387360691186,12.510681705244764,239.31739507819822,248.21817523649142,20.86786306273405,20.515834677795297,9.354717512226252,3.6687764404027767,2022Q2,2022-06-30 23:59:59.999999999,1,0
HU,2022-Q3,262.98,3.0,3867445.0,2022Q3,2022,3,5.572077983658773,15.168104640255192,2.9912884238235016,21.577476791208294,14.169978684509665,70.70506949168411,52.028282708841544,-8.00387360691186,209.0469854258549,239.31739507819822,22.208624109098896,20.86786306273405,5.562694414755764,9.354717512226252,2022Q3,2022-09-30 23:59:59.999999999,1,0
HU,2022-Q4,258.43,-1.7,3174647.0,2022Q4,2022,4,5.554624864240679,14.97070700302549,-1.7453119418094687,16.16338840899605,-19.73976372297024,38.45462406346911,14.169978684509665,52.028282708841544,70.70506949168411,209.0469854258549,21.577476791208294,22.208624109098896,2.9912884238235016,5.562694414755764,2022Q4,2022-12-31 23:59:59.999999999,1,0
HU,2023-Q1,268.81,4.0,2912031.0,2023Q1,2023,1,5.594004810337956,14.884361333846446,3.937994609727724,10.746665506497521,-8.63456691790443,37.82393075247654,-19.73976372297024,14.169978684509665,38.45462406346911,70.70506949168411,16.16338840899605,21.577476791208294,-1.7453119418094687,2.9912884238235016,2023Q1,2023-03-31 23:59:59.999999999,1,0
HU,2023-Q2,271.54,1.0,3838932.0,2023Q2,2023,2,5.604109458172135,15.160704760879979,1.0104647834179303,6.194435875159687,27.634342703353276,13.429990746988274,-8.63456691790443,-19.73976372297024,37.82393075247654,38.45462406346911,10.746665506497521,16.16338840899605,3.937994609727724,-1.7453119418094687,2023Q2,2023-06-30 23:59:59.999999999,1,0
HU,2023-Q3,272.63,0.4,4391413.0,2023Q3,2023,3,5.6081155645645255,15.29516160114455,0.4006106392390407,3.6037580905752264,13.445684026457094,12.705696088935703,27.634342703353276,-8.63456691790443,13.429990746988274,37.82393075247654,6.194435875159687,10.746665506497521,1.0104647834179303,3.937994609727724,2023Q3,2023-09-30 23:59:59.999999999,1,0
HU,2023-Q4,277.19,1.7,3772549.0,2023Q4,2023,4,5.624703191628953,15.143261458274049,1.6587627064427402,7.007832738827435,-15.190014287050069,17.255445524855872,13.445684026457094,27.634342703353276,12.705696088935703,13.429990746988274,3.6037580905752264,6.194435875159687,0.4006106392390407,1.0104647834179303,2023Q4,2023-12-31 23:59:59.999999999,1,0
HU,2024-Q1,300.99,8.6,3502668.0,2024Q1,2024,1,5.707077041605631,15.069035521781737,8.237384997667796,11.307223126767507,-7.422593649231146,18.467418793529156,-15.190014287050069,13.445684026457094,17.255445524855872,12.705696088935703,7.007832738827435,3.6037580905752264,1.6587627064427402,0.4006106392390407,2024Q1,2024-03-31 23:59:59.999999999,1,0
HU,2024-Q2,306.51,1.8,4478146.0,2024Q2,2024,2,5.725250381271442,15.314719679450343,1.8173339665811028,12.11409230993068,24.568415766860596,15.401491857036476,-7.422593649231146,-15.190014287050069,18.467418793529156,17.255445524855872,11.307223126767507,7.007832738827435,8.237384997667796,1.6587627064427402,2024Q2,2024-06-30 23:59:59.999999999,1,0
HU,2024-Q3,309.83,1.1,5261443.0,2024Q3,2024,3,5.736023759963219,15.475915881691797,1.077337869177697,12.790819539869336,16.119620224145415,18.075428054724796,24.568415766860596,-7.422593649231146,15.401491857036476,18.467418793529156,12.11409230993068,11.307223126767507,1.8173339665811028,8.237384997667796,2024Q3,2024-09-30 23:59:59.999999999,1,0
HU,2024-Q4,322.11,4.0,4539704.0,2024Q4,2024,4,5.774893102114154,15.328372369654147,3.886934215093518,15.018991048520114,-14.754351203765026,18.51109113800984,16.119620224145415,24.568415766860596,18.075428054724796,15.401491857036476,12.790819539869336,12.11409230993068,1.077337869177697,1.8173339665811028,2024Q4,2024-12-31 23:59:59.999999999,1,0
HU,2025-Q1,352.26,9.4,4024259.0,2025Q1,2025,1,5.86436953930415,15.207851352507548,8.947643718999565,15.729249769851883,-12.05210171465989,13.881583072581094,-14.754351203765026,16.119620224145415,18.51109113800984,18.075428054724796,15.018991048520114,12.790819539869336,3.886934215093518,1.077337869177697,2025Q1,2025-03-31 23:59:59.999999999,1,0
HU,2025-Q2,363.76,3.3,5094228.0,2025Q2,2025,2,5.896494309516755,15.443618692059363,3.212477021260529,17.12439282453131,23.576733955181517,12.889901260902015,-12.05210171465989,-14.754351203765026,13.881583072581094,18.51109113800984,15.729249769851883,15.018991048520114,8.947643718999565,3.886934215093518,2025Q2,2025-06-30 23:59:59.999999999,1,0
HU,2025-Q3,375.19,3.1,5606157.0,2025Q3,2025,3,5.927432564324861,15.539376016022889,3.093825480810608,19.14088043616422,9.575732396352521,6.346013433109121,23.576733955181517,-12.05210171465989,12.889901260902015,13.881583072581094,17.12439282453131,15.729249769851883,3.212477021260529,8.947643718999565,2025Q3,2025-09-30 23:59:59.999999999,1,0
HU,2025-Q4,,,5030684.0,2025Q4,2025,4,,15.43106651692635,,,-10.830949909653853,10.269414727220294,9.575732396352521,23.576733955181517,6.346013433109121,12.889901260902015,19.14088043616422,17.12439282453131,3.093825480810608,3.212477021260529,2025Q4,2025-12-31 23:59:59.999999999,1,0
IE,1993-Q1,,,,1993Q1,1993,1,,,,,,,,,,,,,,,1993Q1,1993-03-31 23:59:59.999999999,0,0
IE,1993-Q2,,,,1993Q2,1993,2,,,,,,,,,,,,,,,1993Q2,1993-06-30 23:59:59.999999999,0,0
IE,1993-Q3,,,,1993Q3,1993,3,,,,,,,,,,,,,,,1993Q3,1993-09-30 23:59:59.999999999,0,0
IE,1993-Q4,,,,1993Q4,1993,4,,,,,,,,,,,,,,,1993Q4,1993-12-31 23:59:59.999999999,0,0
IE,1994-Q1,,,,1994Q1,1994,1,,,,,,,,,,,,,,,1994Q1,1994-03-31 23:59:59.999999999,0,0
IE,1994-Q2,,,,1994Q2,1994,2,,,,,,,,,,,,,,,1994Q2,1994-06-30 23:59:59.999999999,0,0
IE,1994-Q3,,,,1994Q3,1994,3,,,,,,,,,,,,,,,1994Q3,1994-09-30 23:59:59.999999999,0,0
IE,1994-Q4,,,,1994Q4,1994,4,,,,,,,,,,,,,,,1994Q4,1994-12-31 23:59:59.999999999,0,0
IE,1995-Q1,,,,1995Q1,1995,1,,,,,,,,,,,,,,,1995Q1,1995-03-31 23:59:59.999999999,0,0
IE,1995-Q2,,,,1995Q2,1995,2,,,,,,,,,,,,,,,1995Q2,1995-06-30 23:59:59.999999999,0,0
IE,1995-Q3,,,,1995Q3,1995,3,,,,,,,,,,,,,,,1995Q3,1995-09-30 23:59:59.999999999,0,0
IE,1995-Q4,,,,1995Q4,1995,4,,,,,,,,,,,,,,,1995Q4,1995-12-31 23:59:59.999999999,0,0
IE,1996-Q1,,,,1996Q1,1996,1,,,,,,,,,,,,,,,1996Q1,1996-03-31 23:59:59.999999999,0,0
IE,1996-Q2,,,,1996Q2,1996,2,,,,,,,,,,,,,,,1996Q2,1996-06-30 23:59:59.999999999,0,0
IE,1996-Q3,,,,1996Q3,1996,3,,,,,,,,,,,,,,,1996Q3,1996-09-30 23:59:59.999999999,0,0
IE,1996-Q4,,,,1996Q4,1996,4,,,,,,,,,,,,,,,1996Q4,1996-12-31 23:59:59.999999999,0,0
IE,1997-Q1,,,,1997Q1,1997,1,,,,,,,,,,,,,,,1997Q1,1997-03-31 23:59:59.999999999,0,0
IE,1997-Q2,,,,1997Q2,1997,2,,,,,,,,,,,,,,,1997Q2,1997-06-30 23:59:59.999999999,0,0
IE,1997-Q3,,,,1997Q3,1997,3,,,,,,,,,,,,,,,1997Q3,1997-09-30 23:59:59.999999999,0,0
IE,1997-Q4,,,,1997Q4,1997,4,,,,,,,,,,,,,,,1997Q4,1997-12-31 23:59:59.999999999,0,0
IE,1998-Q1,,,,1998Q1,1998,1,,,,,,,,,,,,,,,1998Q1,1998-03-31 23:59:59.999999999,0,0
IE,1998-Q2,,,,1998Q2,1998,2,,,,,,,,,,,,,,,1998Q2,1998-06-30 23:59:59.999999999,0,0
IE,1998-Q3,,,,1998Q3,1998,3,,,,,,,,,,,,,,,1998Q3,1998-09-30 23:59:59.999999999,0,0
IE,1998-Q4,,,,1998Q4,1998,4,,,,,,,,,,,,,,,1998Q4,1998-12-31 23:59:59.999999999,0,0
IE,1999-Q1,,,2965582.0,1999Q1,1999,1,,14.902583861202181,,,,,,,,,,,,,1999Q1,1999-03-31 23:59:59.999999999,0,0
IE,1999-Q2,,,4005899.0,1999Q2,1999,2,,15.203278582708341,,,30.069472150615972,,,,,,,,,,1999Q2,1999-06-30 23:59:59.999999999,0,0
IE,1999-Q3,,,4951155.0,1999Q3,1999,3,,15.415131440660218,,,21.185285795187703,,30.069472150615972,,,,,,,,1999Q3,1999-09-30 23:59:59.999999999,0,0
IE,1999-Q4,,,3312675.0,1999Q4,1999,4,,15.013266578069828,,,-40.186486259039,,21.185285795187703,30.069472150615972,,,,,,,1999Q4,1999-12-31 23:59:59.999999999,0,0
IE,2000-Q1,,,3118704.0,2000Q1,2000,1,,14.952928088874193,,,-6.033848919563489,5.034422767201185,-40.186486259039,21.185285795187703,,,,,,,2000Q1,2000-03-31 23:59:59.999999999,0,0
IE,2000-Q2,,,4441585.0,2000Q2,2000,2,,15.306521852687482,,,35.35937638132882,10.324326997914035,-6.033848919563489,-40.186486259039,5.034422767201185,,,,,,2000Q2,2000-06-30 23:59:59.999999999,0,0
IE,2000-Q3,,,5502672.0,2000Q3,2000,3,,15.520744350413072,,,21.422249772559,10.561290975285331,35.35937638132882,-6.033848919563489,10.324326997914035,5.034422767201185,,,,,2000Q3,2000-09-30 23:59:59.999999999,0,0
IE,2000-Q4,,,3622756.0,2000Q4,2000,4,,15.1027456201072,,,-41.799873030587165,8.947904203737167,21.422249772559,35.35937638132882,10.561290975285331,10.324326997914035,,,,,2000Q4,2000-12-31 23:59:59.999999999,0,0
IE,2001-Q1,,,3243320.0,2001Q1,2001,1,,14.99210805448871,,,-11.063756561848948,3.9179965614517087,-41.799873030587165,21.422249772559,8.947904203737167,10.561290975285331,,,,,2001Q1,2001-03-31 23:59:59.999999999,0,0
IE,2001-Q2,,,4656155.0,2001Q2,2001,2,,15.353700558217305,,,36.159250372859475,4.717870552982362,-11.063756561848948,-41.799873030587165,3.9179965614517087,8.947904203737167,,,,,2001Q2,2001-06-30 23:59:59.999999999,0,0
IE,2001-Q3,,,5703926.0,2001Q3,2001,3,,15.556665267640081,,,20.296470942277622,3.592091722700985,36.159250372859475,-11.063756561848948,4.717870552982362,3.9179965614517087,,,,,2001Q3,2001-09-30 23:59:59.999999999,0,0
IE,2001-Q4,,,3712720.0,2001Q4,2001,4,,15.12727531959659,,,-42.93899480434913,2.452969948939021,20.296470942277622,36.159250372859475,3.592091722700985,4.717870552982362,,,,,2001Q4,2001-12-31 23:59:59.999999999,0,0
IE,2002-Q1,,,3599241.0,2002Q1,2002,1,,15.096233547864534,,,-3.1041771732056134,10.412549337582355,-42.93899480434913,20.296470942277622,2.452969948939021,3.592091722700985,,,,,2002Q1,2002-03-31 23:59:59.999999999,0,0
IE,2002-Q2,,,4690062.0,2002Q2,2002,2,,15.360956359951288,,,26.47228120867542,0.7255801733982992,-3.1041771732056134,-42.93899480434913,10.412549337582355,2.452969948939021,,,,,2002Q2,2002-06-30 23:59:59.999999999,0,0
IE,2002-Q3,,,5865090.0,2002Q3,2002,3,,15.584528385220517,,,22.357202526922926,2.7863117580436025,26.47228120867542,-3.1041771732056134,0.7255801733982992,10.412549337582355,,,,,2002Q3,2002-09-30 23:59:59.999999999,0,0
IE,2002-Q4,,,4080793.0,2002Q4,2002,4,,15.221801890239451,,,-36.272649498106624,9.452657064286107,22.357202526922926,26.47228120867542,2.7863117580436025,0.7255801733982992,,,,,2002Q4,2002-12-31 23:59:59.999999999,0,0
IE,2003-Q1,,,,2003Q1,2003,1,,,,,,,-36.272649498106624,22.357202526922926,9.452657064286107,2.7863117580436025,,,,,2003Q1,2003-03-31 23:59:59.999999999,0,0
IE,2003-Q2,,,,2003Q2,2003,2,,,,,,,,-36.272649498106624,,9.452657064286107,,,,,2003Q2,2003-06-30 23:59:59.999999999,0,0
IE,2003-Q3,,,,2003Q3,2003,3,,,,,,,,,,,,,,,2003Q3,2003-09-30 23:59:59.999999999,0,0
IE,2003-Q4,,,,2003Q4,2003,4,,,,,,,,,,,,,,,2003Q4,2003-12-31 23:59:59.999999999,0,0
IE,2004-Q1,,,4196021.0,2004Q1,2004,1,,15.249647253252245,,,,,,,,,,,,,2004Q1,2004-03-31 23:59:59.999999999,0,0
IE,2004-Q2,,,5423957.0,2004Q2,2004,2,,15.50633618084233,,,25.66889275900852,,,,,,,,,,2004Q2,2004-06-30 23:59:59.999999999,0,0
IE,2004-Q3,,,6499381.0,2004Q3,2004,3,,15.687217499561898,,,18.088131871956747,,25.66889275900852,,,,,,,,2004Q3,2004-09-30 23:59:59.999999999,0,0
IE,2004-Q4,,,4731994.0,2004Q4,2004,4,,15.369857236116804,,,-31.736026344509405,,18.088131871956747,25.66889275900852,,,,,,,2004Q4,2004-12-31 23:59:59.999999999,0,0
IE,2005-Q1,125.92,,4750924.0,2005Q1,2005,1,4.835646784669093,15.373849683408823,,,0.39924472920187526,12.42024301565774,-31.736026344509405,18.088131871956747,,,,,,,2005Q1,2005-03-31 23:59:59.999999999,0,0
IE,2005-Q2,128.58,2.1,6307023.0,2005Q2,2005,2,4.856551278713541,15.657174332380855,2.090449404444783,,28.332464897203202,15.08381515385242,0.39924472920187526,-31.736026344509405,12.42024301565774,,,,,,2005Q2,2005-06-30 23:59:59.999999999,0,0
IE,2005-Q3,133.58,3.9,7566083.0,2005Q3,2005,3,4.89470054929749,15.839186054244466,3.814927058394968,,18.20117218636117,15.196855468256842,28.332464897203202,0.39924472920187526,15.08381515385242,12.42024301565774,,,2.090449404444783,,2005Q3,2005-09-30 23:59:59.999999999,0,0
IE,2005-Q4,139.46,4.4,5630268.0,2005Q4,2005,4,4.9377778217928645,15.543667601114366,4.3077272495374075,,-29.551845313010006,17.38103649975624,18.20117218636117,28.332464897203202,15.196855468256842,15.08381515385242,,,3.814927058394968,2.090449404444783,2005Q4,2005-12-31 23:59:59.999999999,0,0
IE,2006-Q1,141.99,1.8,5381201.0,2006Q1,2006,1,4.955756632586266,15.498422141425664,1.7978810793401578,12.010984791717316,-4.524545968870264,12.457245801684103,-29.551845313010006,18.20117218636117,17.38103649975624,15.196855468256842,,,4.3077272495374075,3.814927058394968,2006Q1,2006-03-31 23:59:59.999999999,0,0
IE,2006-Q2,147.62,4.0,7351927.0,2006Q2,2006,2,4.994641404341906,15.810473013697418,3.88847717556402,13.809012562836553,31.205087227175454,15.329868131656355,-4.524545968870264,-29.551845313010006,12.457245801684103,17.38103649975624,12.010984791717316,,1.7978810793401578,4.3077272495374075,2006Q2,2006-06-30 23:59:59.999999999,0,0
IE,2006-Q3,156.49,6.0,8533046.0,2006Q3,2006,3,5.05299211017508,15.95945694833977,5.835070583317403,15.829156087758989,14.898393464235227,12.027089409530412,31.205087227175454,-4.524545968870264,15.329868131656355,12.457245801684103,13.809012562836553,12.010984791717316,3.88847717556402,1.7978810793401578,2006Q3,2006-09-30 23:59:59.999999999,0,0
IE,2006-Q4,159.91,2.2,6291959.0,2006Q4,2006,4,5.074611156971351,15.654783026928014,2.1619046796270247,13.683333517848606,-30.467392141175687,11.11154258136473,14.898393464235227,31.205087227175454,12.027089409530412,15.329868131656355,15.829156087758989,13.809012562836553,5.835070583317403,3.88847717556402,2006Q4,2006-12-31 23:59:59.999999999,0,0
IE,2007-Q1,162.7,1.7,5995757.0,2007Q1,2007,1,5.091908014224992,15.606562610365371,1.7296857253641384,13.615138163872587,-4.822041656264275,10.814046893970719,-30.467392141175687,14.898393464235227,11.11154258136473,12.027089409530412,13.683333517848606,15.829156087758989,2.1619046796270247,5.835070583317403,2007Q1,2007-03-31 23:59:59.999999999,0,0
IE,2007-Q2,163.29,0.4,7846529.0,2007Q2,2007,2,5.0955277611142185,15.875581826369459,0.3619746889226505,10.088635677231217,26.901921600408762,6.510881267204027,-4.822041656264275,-30.467392141175687,10.814046893970719,11.11154258136473,13.615138163872587,13.683333517848606,1.7296857253641384,2.1619046796270247,2007Q2,2007-06-30 23:59:59.999999999,0,0
IE,2007-Q3,163.07,-0.1,9204432.0,2007Q3,2007,3,5.094179556473186,16.03519566515066,-0.13482046410322468,4.118744629810589,15.961383878120117,7.573871681088917,26.901921600408762,-4.822041656264275,6.510881267204027,10.814046893970719,10.088635677231217,13.615138163872587,0.3619746889226505,1.7296857253641384,2007Q3,2007-09-30 23:59:59.999999999,0,0
IE,2007-Q4,162.16,-0.6,6793302.0,2007Q4,2007,4,5.088583502143744,15.731447684715043,-0.5596054329441991,1.3972345172393652,-30.37479804356167,7.6664657787029356,15.961383878120117,26.901921600408762,7.573871681088917,6.510881267204027,4.118744629810589,10.088635677231217,-0.13482046410322468,0.3619746889226505,2007Q4,2007-12-31 23:59:59.999999999,0,0
IE,2008-Q1,158.74,-2.1,6492163.0,2008Q1,2008,1,5.0672676436627295,15.686106315126437,-2.1315858481014693,-2.4640370562262426,-4.534136958860557,7.954370476106654,-30.37479804356167,15.961383878120117,7.6664657787029356,7.573871681088917,1.3972345172393652,4.118744629810589,-0.5596054329441991,-0.13482046410322468,2008Q1,2008-03-31 23:59:59.999999999,0,0
IE,2008-Q2,154.41,-2.7,8035825.0,2008Q2,2008,2,5.039611402332773,15.899420227676355,-2.7656241329956366,-5.59163587814453,21.33139125499177,2.383840130689663,-4.534136958860557,-30.37479804356167,7.954370476106654,7.6664657787029356,-2.4640370562262426,1.3972345172393652,-2.1315858481014693,-0.5596054329441991,2008Q2,2008-06-30 23:59:59.999999999,0,0
IE,2008-Q3,150.29,-2.7,9065256.0,2008Q3,2008,3,5.012566760946003,16.019959642257717,-2.704464138677043,-8.161279552718348,12.053941458136208,-1.5236022892942458,21.33139125499177,-4.534136958860557,2.383840130689663,7.954370476106654,-5.59163587814453,-2.4640370562262426,-2.7656241329956366,-2.1315858481014693,2008Q3,2008-09-30 23:59:59.999999999,0,0
