geo,origin,year,source,immigration_od
NL,BY,2019,od_prev_residence,241.0
NL,BY,2020,od_prev_residence,196.0
NL,BY,2021,od_prev_residence,371.0
NL,BY,2022,od_prev_residence,423.0
NL,BY,2023,od_prev_residence,322.0
NL,BY,2024,od_prev_residence,193.0
NL,BZ,1998,od_prev_residence,6.0
NL,BZ,1999,od_prev_residence,6.0
NL,BZ,2000,od_prev_residence,5.0
NL,BZ,2001,od_prev_residence,1.0
NL,BZ,2002,od_prev_residence,4.0
NL,BZ,2003,od_prev_residence,1.0
NL,BZ,2004,od_prev_residence,4.0
NL,BZ,2005,od_prev_residence,3.0
NL,BZ,2006,od_prev_residence,2.0
NL,BZ,2007,od_prev_residence,4.0
NL,BZ,2008,od_prev_residence,12.0
NL,BZ,2009,od_prev_residence,4.0
NL,BZ,2010,od_prev_residence,4.0
NL,BZ,2011,od_prev_residence,1.0
NL,BZ,2012,od_prev_residence,4.0
NL,BZ,2013,od_prev_residence,3.0
NL,BZ,2014,od_prev_residence,1.0
NL,BZ,2015,od_prev_residence,1.0
NL,BZ,2016,od_prev_residence,3.0
NL,BZ,2017,od_prev_residence,10.0
NL,BZ,2018,od_prev_residence,8.0
NL,BZ,2019,od_prev_residence,16.0
NL,BZ,2020,od_prev_residence,7.0
NL,BZ,2021,od_prev_residence,3.0
NL,BZ,2022,od_prev_residence,6.0
NL,BZ,2023,od_prev_residence,4.0
NL,BZ,2024,od_prev_residence,2.0
NL,CA,1998,od_prev_residence,1070.0
NL,CA,1999,od_prev_residence,1116.0
NL,CA,2000,od_prev_residence,1089.0
NL,CA,2001,od_prev_residence,1182.0
NL,CA,2002,od_prev_residence,975.0
NL,CA,2003,od_prev_residence,948.0
NL,CA,2004,od_prev_residence,836.0
NL,CA,2005,od_prev_residence,1003.0
NL,CA,2006,od_prev_residence,1101.0
NL,CA,2007,od_prev_residence,1285.0
NL,CA,2008,od_prev_residence,1456.0
NL,CA,2009,od_prev_residence,1031.0
NL,CA,2010,od_prev_residence,1137.0
NL,CA,2011,od_prev_residence,1035.0
NL,CA,2012,od_prev_residence,1067.0
NL,CA,2013,od_prev_residence,1079.0
NL,CA,2014,od_prev_residence,1151.0
NL,CA,2015,od_prev_residence,1289.0
NL,CA,2016,od_prev_residence,1274.0
NL,CA,2017,od_prev_residence,1313.0
NL,CA,2018,od_prev_residence,1445.0
NL,CA,2019,od_prev_residence,1461.0
NL,CA,2020,od_prev_residence,1261.0
NL,CA,2021,od_prev_residence,1168.0
NL,CA,2022,od_prev_residence,1315.0
NL,CA,2023,od_prev_residence,1492.0
NL,CA,2024,od_prev_residence,1470.0
NL,CC,1998,od_prev_residence,0.0
NL,CC,1999,od_prev_residence,0.0
NL,CC,2000,od_prev_residence,0.0
NL,CC,2001,od_prev_residence,0.0
NL,CC,2002,od_prev_residence,0.0
NL,CC,2003,od_prev_residence,0.0
NL,CC,2004,od_prev_residence,0.0
NL,CC,2005,od_prev_residence,0.0
NL,CD,1998,od_prev_residence,326.0
NL,CD,1999,od_prev_residence,319.0
NL,CD,2000,od_prev_residence,471.0
NL,CD,2001,od_prev_residence,513.0
NL,CD,2002,od_prev_residence,522.0
NL,CD,2003,od_prev_residence,338.0
NL,CD,2004,od_prev_residence,175.0
NL,CD,2005,od_prev_residence,123.0
NL,CD,2006,od_prev_residence,123.0
NL,CD,2007,od_prev_residence,89.0
NL,CD,2008,od_prev_residence,108.0
NL,CD,2009,od_prev_residence,103.0
NL,CD,2010,od_prev_residence,110.0
NL,CD,2011,od_prev_residence,130.0
NL,CD,2012,od_prev_residence,106.0
NL,CD,2013,od_prev_residence,162.0
NL,CD,2014,od_prev_residence,51.0
NL,CD,2015,od_prev_residence,62.0
NL,CD,2016,od_prev_residence,81.0
NL,CD,2017,od_prev_residence,48.0
NL,CD,2018,od_prev_residence,72.0
NL,CD,2019,od_prev_residence,30.0
NL,CD,2020,od_prev_residence,47.0
NL,CD,2021,od_prev_residence,38.0
NL,CD,2022,od_prev_residence,37.0
NL,CD,2023,od_prev_residence,50.0
NL,CD,2024,od_prev_residence,64.0
NL,CF,1998,od_prev_residence,2.0
NL,CF,1999,od_prev_residence,3.0
NL,CF,2000,od_prev_residence,8.0
NL,CF,2001,od_prev_residence,11.0
NL,CF,2002,od_prev_residence,3.0
NL,CF,2003,od_prev_residence,11.0
NL,CF,2004,od_prev_residence,6.0
NL,CF,2005,od_prev_residence,6.0
NL,CF,2006,od_prev_residence,1.0
NL,CF,2007,od_prev_residence,1.0
NL,CF,2008,od_prev_residence,1.0
NL,CF,2009,od_prev_residence,9.0
NL,CF,2010,od_prev_residence,1.0
NL,CF,2011,od_prev_residence,1.0
NL,CF,2012,od_prev_residence,0.0
NL,CF,2013,od_prev_residence,2.0
NL,CF,2014,od_prev_residence,2.0
NL,CF,2015,od_prev_residence,2.0
NL,CF,2016,od_prev_residence,2.0
NL,CF,2017,od_prev_residence,8.0
NL,CF,2018,od_prev_residence,4.0
NL,CF,2019,od_prev_residence,0.0
NL,CF,2020,od_prev_residence,0.0
NL,CF,2021,od_prev_residence,3.0
NL,CF,2022,od_prev_residence,2.0
NL,CF,2023,od_prev_residence,2.0
NL,CF,2024,od_prev_residence,5.0
NL,CG,1998,od_prev_residence,92.0
NL,CG,1999,od_prev_residence,146.0
NL,CG,2000,od_prev_residence,238.0
NL,CG,2001,od_prev_residence,347.0
NL,CG,2002,od_prev_residence,242.0
NL,CG,2003,od_prev_residence,130.0
NL,CG,2004,od_prev_residence,72.0
NL,CG,2005,od_prev_residence,91.0
NL,CG,2006,od_prev_residence,76.0
NL,CG,2007,od_prev_residence,47.0
NL,CG,2008,od_prev_residence,60.0
NL,CG,2009,od_prev_residence,74.0
NL,CG,2010,od_prev_residence,61.0
NL,CG,2011,od_prev_residence,57.0
NL,CG,2012,od_prev_residence,37.0
NL,CG,2013,od_prev_residence,64.0
NL,CG,2014,od_prev_residence,35.0
NL,CG,2015,od_prev_residence,44.0
NL,CG,2016,od_prev_residence,13.0
NL,CG,2017,od_prev_residence,21.0
NL,CG,2018,od_prev_residence,27.0
NL,CG,2019,od_prev_residence,26.0
NL,CG,2020,od_prev_residence,17.0
NL,CG,2021,od_prev_residence,17.0
NL,CG,2022,od_prev_residence,24.0
NL,CG,2023,od_prev_residence,34.0
NL,CG,2024,od_prev_residence,48.0
NL,CH,1998,od_prev_residence,1152.0
NL,CH,1999,od_prev_residence,1058.0
NL,CH,2000,od_prev_residence,1018.0
NL,CH,2001,od_prev_residence,875.0
NL,CH,2002,od_prev_residence,802.0
NL,CH,2003,od_prev_residence,726.0
NL,CH,2004,od_prev_residence,709.0
NL,CH,2005,od_prev_residence,636.0
NL,CH,2006,od_prev_residence,850.0
NL,CH,2007,od_prev_residence,900.0
NL,CH,2008,od_prev_residence,944.0
NL,CH,2009,od_prev_residence,830.0
NL,CH,2010,od_prev_residence,958.0
NL,CH,2011,od_prev_residence,952.0
NL,CH,2012,od_prev_residence,997.0
NL,CH,2013,od_prev_residence,1105.0
NL,CH,2014,od_prev_residence,1093.0
NL,CH,2015,od_prev_residence,1185.0
NL,CH,2016,od_prev_residence,1390.0
NL,CH,2017,od_prev_residence,1518.0
NL,CH,2018,od_prev_residence,1407.0
NL,CH,2019,od_prev_residence,1664.0
NL,CH,2020,od_prev_residence,1576.0
NL,CH,2021,od_prev_residence,1669.0
NL,CH,2022,od_prev_residence,1559.0
NL,CH,2023,od_prev_residence,1613.0
NL,CH,2024,od_prev_residence,1576.0
NL,CI,1998,od_prev_residence,70.0
NL,CI,1999,od_prev_residence,64.0
NL,CI,2000,od_prev_residence,77.0
NL,CI,2001,od_prev_residence,123.0
NL,CI,2002,od_prev_residence,143.0
NL,CI,2003,od_prev_residence,180.0
NL,CI,2004,od_prev_residence,166.0
NL,CI,2005,od_prev_residence,77.0
NL,CI,2006,od_prev_residence,106.0
NL,CI,2007,od_prev_residence,95.0
NL,CI,2008,od_prev_residence,81.0
NL,CI,2009,od_prev_residence,106.0
NL,CI,2010,od_prev_residence,90.0
NL,CI,2011,od_prev_residence,118.0
NL,CI,2012,od_prev_residence,58.0
NL,CI,2013,od_prev_residence,36.0
NL,CI,2014,od_prev_residence,42.0
NL,CI,2015,od_prev_residence,31.0
NL,CI,2016,od_prev_residence,30.0
NL,CI,2017,od_prev_residence,36.0
NL,CI,2018,od_prev_residence,39.0
NL,CI,2019,od_prev_residence,45.0
NL,CI,2020,od_prev_residence,19.0
NL,CI,2021,od_prev_residence,38.0
NL,CI,2022,od_prev_residence,42.0
NL,CI,2023,od_prev_residence,43.0
NL,CI,2024,od_prev_residence,39.0
NL,CK,1998,od_prev_residence,0.0
NL,CK,1999,od_prev_residence,0.0
NL,CK,2000,od_prev_residence,0.0
NL,CK,2001,od_prev_residence,0.0
NL,CK,2002,od_prev_residence,0.0
NL,CK,2003,od_prev_residence,5.0
NL,CK,2004,od_prev_residence,0.0
NL,CK,2005,od_prev_residence,0.0
NL,CK,2006,od_prev_residence,1.0
NL,CK,2007,od_prev_residence,1.0
NL,CL,1998,od_prev_residence,163.0
NL,CL,1999,od_prev_residence,171.0
NL,CL,2000,od_prev_residence,159.0
NL,CL,2001,od_prev_residence,151.0
NL,CL,2002,od_prev_residence,160.0
NL,CL,2003,od_prev_residence,152.0
NL,CL,2004,od_prev_residence,183.0
NL,CL,2005,od_prev_residence,330.0
NL,CL,2006,od_prev_residence,308.0
NL,CL,2007,od_prev_residence,149.0
NL,CL,2008,od_prev_residence,141.0
NL,CL,2009,od_prev_residence,133.0
NL,CL,2010,od_prev_residence,148.0
NL,CL,2011,od_prev_residence,160.0
NL,CL,2012,od_prev_residence,173.0
NL,CL,2013,od_prev_residence,150.0
NL,CL,2014,od_prev_residence,166.0
NL,CL,2015,od_prev_residence,235.0
NL,CL,2016,od_prev_residence,265.0
NL,CL,2017,od_prev_residence,300.0
NL,CL,2018,od_prev_residence,297.0
NL,CL,2019,od_prev_residence,378.0
NL,CL,2020,od_prev_residence,320.0
NL,CL,2021,od_prev_residence,364.0
NL,CL,2022,od_prev_residence,386.0
NL,CL,2023,od_prev_residence,361.0
NL,CL,2024,od_prev_residence,310.0
NL,CM,1998,od_prev_residence,134.0
NL,CM,1999,od_prev_residence,116.0
NL,CM,2000,od_prev_residence,167.0
NL,CM,2001,od_prev_residence,347.0
NL,CM,2002,od_prev_residence,398.0
NL,CM,2003,od_prev_residence,295.0
NL,CM,2004,od_prev_residence,233.0
NL,CM,2005,od_prev_residence,199.0
NL,CM,2006,od_prev_residence,145.0
NL,CM,2007,od_prev_residence,150.0
NL,CM,2008,od_prev_residence,142.0
NL,CM,2009,od_prev_residence,164.0
NL,CM,2010,od_prev_residence,118.0
NL,CM,2011,od_prev_residence,126.0
NL,CM,2012,od_prev_residence,91.0
NL,CM,2013,od_prev_residence,76.0
NL,CM,2014,od_prev_residence,76.0
NL,CM,2015,od_prev_residence,62.0
NL,CM,2016,od_prev_residence,57.0
NL,CM,2017,od_prev_residence,95.0
NL,CM,2018,od_prev_residence,81.0
NL,CM,2019,od_prev_residence,78.0
NL,CM,2020,od_prev_residence,62.0
NL,CM,2021,od_prev_residence,81.0
NL,CM,2022,od_prev_residence,92.0
NL,CM,2023,od_prev_residence,92.0
NL,CM,2024,od_prev_residence,91.0
NL,CN,2003,od_prev_residence,4238.0
NL,CN,2004,od_prev_residence,3663.0
NL,CN,2005,od_prev_residence,3350.0
NL,CN,2006,od_prev_residence,3337.0
NL,CN,2007,od_prev_residence,3911.0
NL,CN,2008,od_prev_residence,5121.0
NL,CN,2009,od_prev_residence,4657.0
NL,CN,2010,od_prev_residence,4603.0
NL,CN,2011,od_prev_residence,5290.0
NL,CN,2012,od_prev_residence,5017.0
NL,CN,2013,od_prev_residence,4561.0
NL,CN,2014,od_prev_residence,4531.0
NL,CN,2015,od_prev_residence,4897.0
NL,CN,2016,od_prev_residence,5029.0
NL,CN,2017,od_prev_residence,5630.0
NL,CN,2018,od_prev_residence,5828.0
NL,CN,2019,od_prev_residence,6401.0
NL,CN,2020,od_prev_residence,4011.0
NL,CN,2021,od_prev_residence,5383.0
NL,CN,2022,od_prev_residence,5087.0
NL,CN,2023,od_prev_residence,6433.0
NL,CN,2024,od_prev_residence,6111.0
NL,CO,1998,od_prev_residence,643.0
NL,CO,1999,od_prev_residence,564.0
NL,CO,2000,od_prev_residence,661.0
NL,CO,2001,od_prev_residence,637.0
NL,CO,2002,od_prev_residence,634.0
NL,CO,2003,od_prev_residence,656.0
NL,CO,2004,od_prev_residence,509.0
NL,CO,2005,od_prev_residence,485.0
NL,CO,2006,od_prev_residence,467.0
NL,CO,2007,od_prev_residence,341.0
NL,CO,2008,od_prev_residence,417.0
NL,CO,2009,od_prev_residence,399.0
NL,CO,2010,od_prev_residence,407.0
NL,CO,2011,od_prev_residence,405.0
NL,CO,2012,od_prev_residence,334.0
NL,CO,2013,od_prev_residence,392.0
NL,CO,2014,od_prev_residence,331.0
NL,CO,2015,od_prev_residence,386.0
NL,CO,2016,od_prev_residence,470.0
NL,CO,2017,od_prev_residence,535.0
NL,CO,2018,od_prev_residence,655.0
NL,CO,2019,od_prev_residence,821.0
NL,CO,2020,od_prev_residence,641.0
NL,CO,2021,od_prev_residence,802.0
NL,CO,2022,od_prev_residence,785.0
NL,CO,2023,od_prev_residence,1057.0
NL,CO,2024,od_prev_residence,1206.0
NL,CR,1998,od_prev_residence,113.0
NL,CR,1999,od_prev_residence,94.0
NL,CR,2000,od_prev_residence,87.0
NL,CR,2001,od_prev_residence,114.0
NL,CR,2002,od_prev_residence,104.0
NL,CR,2003,od_prev_residence,89.0
NL,CR,2004,od_prev_residence,81.0
NL,CR,2005,od_prev_residence,64.0
NL,CR,2006,od_prev_residence,92.0
NL,CR,2007,od_prev_residence,88.0
NL,CR,2008,od_prev_residence,83.0
NL,CR,2009,od_prev_residence,89.0
NL,CR,2010,od_prev_residence,89.0
NL,CR,2011,od_prev_residence,89.0
NL,CR,2012,od_prev_residence,73.0
NL,CR,2013,od_prev_residence,75.0
NL,CR,2014,od_prev_residence,110.0
NL,CR,2015,od_prev_residence,81.0
NL,CR,2016,od_prev_residence,121.0
NL,CR,2017,od_prev_residence,116.0
NL,CR,2018,od_prev_residence,186.0
NL,CR,2019,od_prev_residence,169.0
NL,CR,2020,od_prev_residence,143.0
NL,CR,2021,od_prev_residence,140.0
NL,CR,2022,od_prev_residence,205.0
NL,CR,2023,od_prev_residence,187.0
NL,CR,2024,od_prev_residence,143.0
NL,CU,1998,od_prev_residence,148.0
NL,CU,1999,od_prev_residence,134.0
NL,CU,2000,od_prev_residence,133.0
NL,CU,2001,od_prev_residence,112.0
NL,CU,2002,od_prev_residence,150.0
NL,CU,2003,od_prev_residence,133.0
NL,CU,2004,od_prev_residence,115.0
NL,CU,2005,od_prev_residence,105.0
NL,CU,2006,od_prev_residence,93.0
NL,CU,2007,od_prev_residence,58.0
NL,CU,2008,od_prev_residence,54.0
NL,CU,2009,od_prev_residence,79.0
NL,CU,2010,od_prev_residence,65.0
NL,CU,2011,od_prev_residence,48.0
NL,CU,2012,od_prev_residence,48.0
NL,CU,2013,od_prev_residence,63.0
NL,CU,2014,od_prev_residence,61.0
NL,CU,2015,od_prev_residence,57.0
NL,CU,2016,od_prev_residence,36.0
NL,CU,2017,od_prev_residence,48.0
NL,CU,2018,od_prev_residence,108.0
NL,CU,2019,od_prev_residence,100.0
NL,CU,2020,od_prev_residence,81.0
NL,CU,2021,od_prev_residence,79.0
NL,CU,2022,od_prev_residence,71.0
NL,CU,2023,od_prev_residence,84.0
NL,CU,2024,od_prev_residence,79.0
NL,CV,1998,od_prev_residence,251.0
NL,CV,1999,od_prev_residence,174.0
NL,CV,2000,od_prev_residence,151.0
NL,CV,2001,od_prev_residence,193.0
NL,CV,2002,od_prev_residence,162.0
NL,CV,2003,od_prev_residence,212.0
NL,CV,2004,od_prev_residence,175.0
NL,CV,2005,od_prev_residence,144.0
NL,CV,2006,od_prev_residence,134.0
NL,CV,2007,od_prev_residence,132.0
NL,CV,2008,od_prev_residence,177.0
NL,CV,2009,od_prev_residence,132.0
NL,CV,2010,od_prev_residence,98.0
NL,CV,2011,od_prev_residence,75.0
NL,CV,2012,od_prev_residence,94.0
NL,CV,2013,od_prev_residence,87.0
NL,CV,2014,od_prev_residence,101.0
NL,CV,2015,od_prev_residence,98.0
NL,CV,2016,od_prev_residence,84.0
NL,CV,2017,od_prev_residence,81.0
NL,CV,2018,od_prev_residence,125.0
NL,CV,2019,od_prev_residence,165.0
NL,CV,2020,od_prev_residence,67.0
NL,CV,2021,od_prev_residence,100.0
NL,CV,2022,od_prev_residence,101.0
NL,CV,2023,od_prev_residence,105.0
NL,CV,2024,od_prev_residence,100.0
NL,CW,2013,od_prev_residence,2995.0
NL,CW,2014,od_prev_residence,2839.0
NL,CW,2015,od_prev_residence,3003.0
NL,CW,2016,od_prev_residence,3138.0
NL,CW,2017,od_prev_residence,3706.0
NL,CW,2018,od_prev_residence,4000.0
NL,CW,2019,od_prev_residence,4718.0
NL,CW,2020,od_prev_residence,4141.0
NL,CW,2021,od_prev_residence,4207.0
NL,CW,2022,od_prev_residence,4374.0
NL,CW,2023,od_prev_residence,3925.0
NL,CW,2024,od_prev_residence,3346.0
NL,CX,1998,od_prev_residence,0.0
NL,CX,1999,od_prev_residence,0.0
NL,CX,2000,od_prev_residence,0.0
NL,CX,2001,od_prev_residence,0.0
NL,CX,2002,od_prev_residence,0.0
NL,CX,2003,od_prev_residence,0.0
NL,CX,2004,od_prev_residence,0.0
NL,CX,2005,od_prev_residence,0.0
NL,CY,1998,od_prev_residence,36.0
NL,CY,1999,od_prev_residence,0.0
NL,CY,2000,od_prev_residence,46.0
NL,CY,2001,od_prev_residence,49.0
NL,CY,2002,od_prev_residence,29.0
NL,CY,2003,od_prev_residence,32.0
NL,CY,2004,od_prev_residence,48.0
NL,CY,2005,od_prev_residence,56.0
NL,CY,2006,od_prev_residence,63.0
NL,CY,2007,od_prev_residence,75.0
NL,CY,2008,od_prev_residence,100.0
NL,CY,2009,od_prev_residence,76.0
NL,CY,2010,od_prev_residence,80.0
NL,CY,2011,od_prev_residence,114.0
NL,CY,2012,od_prev_residence,137.0
NL,CY,2013,od_prev_residence,146.0
NL,CY,2014,od_prev_residence,208.0
NL,CY,2015,od_prev_residence,175.0
NL,CY,2016,od_prev_residence,215.0
NL,CY,2017,od_prev_residence,263.0
NL,CY,2018,od_prev_residence,343.0
NL,CY,2019,od_prev_residence,372.0
NL,CY,2020,od_prev_residence,353.0
NL,CY,2021,od_prev_residence,597.0
NL,CY,2022,od_prev_residence,698.0
NL,CY,2023,od_prev_residence,791.0
NL,CY,2024,od_prev_residence,683.0
NL,CZ,1998,od_prev_residence,500.0
NL,CZ,1999,od_prev_residence,368.0
NL,CZ,2000,od_prev_residence,445.0
NL,CZ,2001,od_prev_residence,537.0
NL,CZ,2002,od_prev_residence,393.0
NL,CZ,2003,od_prev_residence,333.0
NL,CZ,2004,od_prev_residence,565.0
NL,CZ,2005,od_prev_residence,552.0
NL,CZ,2006,od_prev_residence,598.0
NL,CZ,2007,od_prev_residence,626.0
NL,CZ,2008,od_prev_residence,811.0
NL,CZ,2009,od_prev_residence,588.0
NL,CZ,2010,od_prev_residence,597.0
NL,CZ,2011,od_prev_residence,562.0
NL,CZ,2012,od_prev_residence,507.0
NL,CZ,2013,od_prev_residence,560.0
NL,CZ,2014,od_prev_residence,669.0
NL,CZ,2015,od_prev_residence,692.0
NL,CZ,2016,od_prev_residence,636.0
NL,CZ,2017,od_prev_residence,743.0
NL,CZ,2018,od_prev_residence,788.0
NL,CZ,2019,od_prev_residence,925.0
NL,CZ,2020,od_prev_residence,763.0
NL,CZ,2021,od_prev_residence,972.0
NL,CZ,2022,od_prev_residence,1136.0
NL,CZ,2023,od_prev_residence,1284.0
NL,CZ,2024,od_prev_residence,1120.0
NL,DE,1998,od_prev_residence,9612.0
NL,DE,1999,od_prev_residence,8785.0
NL,DE,2000,od_prev_residence,8438.0
NL,DE,2001,od_prev_residence,8227.0
NL,DE,2002,od_prev_residence,7959.0
NL,DE,2003,od_prev_residence,7921.0
NL,DE,2004,od_prev_residence,8671.0
NL,DE,2005,od_prev_residence,9134.0
NL,DE,2006,od_prev_residence,10424.0
NL,DE,2007,od_prev_residence,10981.0
NL,DE,2008,od_prev_residence,12929.0
NL,DE,2009,od_prev_residence,10883.0
NL,DE,2010,od_prev_residence,11722.0
NL,DE,2011,od_prev_residence,11347.0
NL,DE,2012,od_prev_residence,10936.0
NL,DE,2013,od_prev_residence,10188.0
NL,DE,2014,od_prev_residence,10668.0
NL,DE,2015,od_prev_residence,11353.0
NL,DE,2016,od_prev_residence,12405.0
NL,DE,2017,od_prev_residence,13266.0
NL,DE,2018,od_prev_residence,14062.0
NL,DE,2019,od_prev_residence,14686.0
NL,DE,2020,od_prev_residence,13882.0
NL,DE,2021,od_prev_residence,14642.0
NL,DE,2022,od_prev_residence,14298.0
NL,DE,2023,od_prev_residence,13833.0
NL,DE,2024,od_prev_residence,12828.0
NL,DJ,1998,od_prev_residence,17.0
NL,DJ,1999,od_prev_residence,8.0
NL,DJ,2000,od_prev_residence,24.0
NL,DJ,2001,od_prev_residence,14.0
NL,DJ,2002,od_prev_residence,20.0
NL,DJ,2003,od_prev_residence,9.0
NL,DJ,2004,od_prev_residence,6.0
NL,DJ,2005,od_prev_residence,5.0
NL,DJ,2006,od_prev_residence,3.0
NL,DJ,2007,od_prev_residence,2.0
NL,DJ,2008,od_prev_residence,10.0
NL,DJ,2009,od_prev_residence,7.0
NL,DJ,2010,od_prev_residence,7.0
NL,DJ,2011,od_prev_residence,13.0
NL,DJ,2012,od_prev_residence,5.0
NL,DJ,2013,od_prev_residence,3.0
NL,DJ,2014,od_prev_residence,3.0
NL,DJ,2015,od_prev_residence,9.0
NL,DJ,2016,od_prev_residence,4.0
NL,DJ,2017,od_prev_residence,16.0
NL,DJ,2018,od_prev_residence,13.0
NL,DJ,2019,od_prev_residence,10.0
NL,DJ,2020,od_prev_residence,7.0
NL,DJ,2021,od_prev_residence,11.0
NL,DJ,2022,od_prev_residence,15.0
NL,DJ,2023,od_prev_residence,24.0
NL,DJ,2024,od_prev_residence,13.0
NL,DK,1998,od_prev_residence,612.0
NL,DK,1999,od_prev_residence,590.0
NL,DK,2000,od_prev_residence,605.0
NL,DK,2001,od_prev_residence,555.0
NL,DK,2002,od_prev_residence,465.0
NL,DK,2003,od_prev_residence,474.0
NL,DK,2004,od_prev_residence,453.0
NL,DK,2005,od_prev_residence,425.0
NL,DK,2006,od_prev_residence,488.0
NL,DK,2007,od_prev_residence,544.0
NL,DK,2008,od_prev_residence,615.0
NL,DK,2009,od_prev_residence,466.0
NL,DK,2010,od_prev_residence,515.0
NL,DK,2011,od_prev_residence,506.0
NL,DK,2012,od_prev_residence,496.0
NL,DK,2013,od_prev_residence,583.0
NL,DK,2014,od_prev_residence,546.0
NL,DK,2015,od_prev_residence,577.0
NL,DK,2016,od_prev_residence,769.0
NL,DK,2017,od_prev_residence,794.0
NL,DK,2018,od_prev_residence,856.0
NL,DK,2019,od_prev_residence,913.0
NL,DK,2020,od_prev_residence,853.0
NL,DK,2021,od_prev_residence,839.0
NL,DK,2022,od_prev_residence,938.0
NL,DK,2023,od_prev_residence,1024.0
NL,DK,2024,od_prev_residence,894.0
NL,DM,1998,od_prev_residence,6.0
NL,DM,1999,od_prev_residence,6.0
NL,DM,2000,od_prev_residence,4.0
NL,DM,2001,od_prev_residence,2.0
NL,DM,2002,od_prev_residence,1.0
NL,DM,2003,od_prev_residence,3.0
NL,DM,2004,od_prev_residence,0.0
NL,DM,2005,od_prev_residence,0.0
NL,DM,2007,od_prev_residence,4.0
NL,DM,2008,od_prev_residence,1.0
NL,DM,2009,od_prev_residence,0.0
NL,DM,2010,od_prev_residence,4.0
NL,DM,2011,od_prev_residence,4.0
NL,DM,2012,od_prev_residence,0.0
NL,DM,2013,od_prev_residence,0.0
NL,DM,2014,od_prev_residence,2.0
NL,DM,2015,od_prev_residence,0.0
NL,DM,2016,od_prev_residence,1.0
NL,DM,2017,od_prev_residence,5.0
NL,DM,2018,od_prev_residence,1.0
NL,DM,2019,od_prev_residence,8.0
NL,DM,2020,od_prev_residence,0.0
NL,DM,2021,od_prev_residence,3.0
NL,DM,2022,od_prev_residence,3.0
NL,DM,2023,od_prev_residence,1.0
NL,DM,2024,od_prev_residence,6.0
NL,DO,1998,od_prev_residence,436.0
NL,DO,1999,od_prev_residence,357.0
NL,DO,2000,od_prev_residence,391.0
NL,DO,2001,od_prev_residence,428.0
NL,DO,2002,od_prev_residence,357.0
NL,DO,2003,od_prev_residence,257.0
NL,DO,2004,od_prev_residence,257.0
NL,DO,2005,od_prev_residence,338.0
NL,DO,2006,od_prev_residence,337.0
NL,DO,2007,od_prev_residence,307.0
NL,DO,2008,od_prev_residence,307.0
NL,DO,2009,od_prev_residence,265.0
NL,DO,2010,od_prev_residence,341.0
NL,DO,2011,od_prev_residence,299.0
NL,DO,2012,od_prev_residence,225.0
NL,DO,2013,od_prev_residence,240.0
NL,DO,2014,od_prev_residence,260.0
NL,DO,2015,od_prev_residence,238.0
NL,DO,2016,od_prev_residence,218.0
NL,DO,2017,od_prev_residence,269.0
NL,DO,2018,od_prev_residence,283.0
NL,DO,2019,od_prev_residence,353.0
NL,DO,2020,od_prev_residence,209.0
NL,DO,2021,od_prev_residence,249.0
NL,DO,2022,od_prev_residence,279.0
NL,DO,2023,od_prev_residence,290.0
NL,DO,2024,od_prev_residence,245.0
NL,DZ,1998,od_prev_residence,253.0
NL,DZ,1999,od_prev_residence,228.0
NL,DZ,2000,od_prev_residence,263.0
NL,DZ,2001,od_prev_residence,197.0
NL,DZ,2002,od_prev_residence,184.0
NL,DZ,2003,od_prev_residence,122.0
NL,DZ,2004,od_prev_residence,116.0
NL,DZ,2005,od_prev_residence,64.0
NL,DZ,2006,od_prev_residence,74.0
NL,DZ,2007,od_prev_residence,66.0
NL,DZ,2008,od_prev_residence,101.0
NL,DZ,2009,od_prev_residence,70.0
NL,DZ,2010,od_prev_residence,64.0
NL,DZ,2011,od_prev_residence,112.0
NL,DZ,2012,od_prev_residence,46.0
NL,DZ,2013,od_prev_residence,63.0
NL,DZ,2014,od_prev_residence,101.0
NL,DZ,2015,od_prev_residence,127.0
NL,DZ,2016,od_prev_residence,84.0
NL,DZ,2017,od_prev_residence,85.0
NL,DZ,2018,od_prev_residence,146.0
NL,DZ,2019,od_prev_residence,121.0
NL,DZ,2020,od_prev_residence,94.0
NL,DZ,2021,od_prev_residence,139.0
NL,DZ,2022,od_prev_residence,167.0
NL,DZ,2023,od_prev_residence,230.0
NL,DZ,2024,od_prev_residence,269.0
NL,EC,1998,od_prev_residence,216.0
NL,EC,1999,od_prev_residence,132.0
NL,EC,2000,od_prev_residence,188.0
NL,EC,2001,od_prev_residence,173.0
NL,EC,2002,od_prev_residence,206.0
NL,EC,2003,od_prev_residence,194.0
NL,EC,2004,od_prev_residence,207.0
NL,EC,2005,od_prev_residence,242.0
NL,EC,2006,od_prev_residence,160.0
NL,EC,2007,od_prev_residence,198.0
NL,EC,2008,od_prev_residence,183.0
NL,EC,2009,od_prev_residence,94.0
NL,EC,2010,od_prev_residence,141.0
NL,EC,2011,od_prev_residence,117.0
NL,EC,2012,od_prev_residence,141.0
NL,EC,2013,od_prev_residence,157.0
NL,EC,2014,od_prev_residence,134.0
NL,EC,2015,od_prev_residence,189.0
NL,EC,2016,od_prev_residence,158.0
NL,EC,2017,od_prev_residence,172.0
NL,EC,2018,od_prev_residence,259.0
NL,EC,2019,od_prev_residence,190.0
NL,EC,2020,od_prev_residence,155.0
